goodreads_book_id,title,authors,isbn,publication_year,language_code,rating
13497818,The Casual Vacancy,"J.K. Rowling",316228532,2012,eng,3.28
24192,The Runaway Jury,"John Grisham",385339690,1996,eng,3.96
4138,Naked,"David Sedaris",316777730,1997,en-US,4.08
45978,Eldest,"Christopher Paolini",375840400,2005,en-US,3.96
236093,The Wonderful Wizard of Oz,"L. Frank Baum, W.W. Denslow",140621679,1900,eng,3.98
121749,Prince Caspian: The Return to Narnia,"C.S. Lewis",000720230X,1951,eng,3.96
16143347,We Were Liars,"E. Lockhart",,2014,eng,3.85
11590,Salem's Lot,"Stephen King",450031063,1975,en-GB,3.99
7745,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,"Hunter S. Thompson, Ralph Steadman",679785892,1971,eng,4.08
10025305,Clockwork Prince,"Cassandra Clare",1416975888,2011,eng,4.46
20910157,Yes Please,"Amy Poehler",62268341,2014,eng,3.81
12996,The Tragedy of Othello, The Moor of Venice,"William Shakespeare",743477553,1603,eng,3.88
6149,Beloved,"Toni Morrison",1400033411,1987,eng,3.77
3236307,Graceling,"Kristin Cashore",015206396X,2008,en-CA,4.1
78411,The Bad Beginning,"Lemony Snicket, Brett Helquist",439206472,1999,eng,3.89
355697,Im Westen nichts Neues,"Erich Maria Remarque, A.W. Wheen",449213943,1929,en-US,3.92
191139,Oh, the Places You'll Go!,"Dr. Seuss",679805273,1990,en-US,4.34
16115612,And The Mountains Echoed,"Khaled Hosseini",159463176X,2012,eng,4.03
7082,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",345404475,1968,eng,4.08
18254,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",141439742,1838,eng,3.85
11149,A Grief Observed,"C.S. Lewis",60652896,1942,eng,4.21
6936382,Anna and the French Kiss,"Stephanie Perkins",525423273,2010,en-US,4.08
113946,How the Grinch Stole Christmas!,"Dr. Seuss",7173040,1957,eng,4.36
5805,V for Vendetta,"Alan Moore, David   Lloyd",1401207928,1990,eng,4.25
2203,John Adams,"David McCullough",743223136,2001,eng,4.05
14995,Odd Thomas,"Dean Koontz",553384287,2003,eng,3.94
119324,The Subtle Knife,"Philip Pullman",679879250,1997,eng,4.1
22232,Stargirl,"Jerry Spinelli",439488400,2000,eng,3.74
7090447,The Red Pyramid,"Rick Riordan",1423113381,2010,eng,4.06
350,Stranger in a Strange Land,"Robert A. Heinlein",441788386,1961,eng,3.91
10176,Dress Your Family in Corduroy and Denim,"David Sedaris",965904830,2004,eng,4.08
6319,The BFG,"Roald Dahl, Quentin Blake",141311371,1982,eng,4.22
21,A Short History of Nearly Everything,"Bill Bryson",076790818X,2003,en-US,4.19
1852,The Call of the Wild,"Jack London",439227143,1903,eng,3.83
7864437,The Death Cure,"James Dashner",385738773,2011,eng,3.77
16793,Stardust,"Neil Gaiman",61142026,1999,eng,4.07
33917,The Namesake,"Jhumpa Lahiri",618485228,2003,en-US,3.96
8667848,A Discovery of Witches,"Deborah Harkness",670022411,2011,eng,3.99
11297,ノルウェイの森 [Noruwei no Mori],"Haruki Murakami, Jay Rubin",375704027,1987,eng,4.02
5168,Where the Heart Is,"Billie Letts",446672211,1995,en-US,4.0
6567017,Will Grayson, Will Grayson,"John Green, David Levithan",525421580,2010,eng,3.84
1241,A Million Little Pieces,"James Frey",307276902,2003,en-CA,3.62
2282133,Frostbite,"Richelle Mead",1595141758,2008,eng,4.3
8520610,Quiet: The Power of Introverts in a World that Can't Stop Talking,"Susan Cain",307352145,2012,eng,4.04
233818,Island of the Blue Dolphins,"Scott O'Dell",440439884,1960,en-CA,3.8
17250,The Crucible,"Arthur Miller, Christopher Bigsby",142437336,1953,eng,3.55
50,Hatchet,"Gary Paulsen",689840926,1986,en-US,3.68
68428,Mistborn : The Final Empire,"Brandon Sanderson",076531178X,2006,eng,4.43
51496,The Strange Case of Dr Jekyll and Mr Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",451528956,1886,eng,3.79
7784,The Lorax,"Dr. Seuss",679889108,1971,eng,4.35
389627,Greg Heffley's Journal,"Jeff Kinney",810993139,2004,en-US,3.96
7896527,Throne of Glass,"Sarah J. Maas",1599906953,2012,eng,4.24
2802316,Shadow Kiss,"Richelle Mead",1595141979,2008,en-US,4.37
46170,For Whom the Bell Tolls,"Ernest Hemingway",684803356,1940,eng,3.95
3367956,Hotel on the Corner of Bitter and Sweet,"Jamie Ford",345505336,2009,eng,3.98
343,Das Parfum. Die Geschichte eines Mörders,"Patrick Süskind, John E. Woods",140120831,1985,eng,4.0
1097,Fast Food Nation : The Dark Side of the All-American Meal ,"Eric Schlosser",60838582,2001,eng,3.73
3950967,The Tales of Beedle the Bard,"J.K. Rowling",747599874,2007,en-US,4.06
22328,Neuromancer,"William Gibson",441569595,1984,eng,3.88
10799,A Farewell to Arms,"Ernest Hemingway",99910101,1929,en-US,3.79
391729,The Tell-Tale Heart,"Edgar Allan Poe",553212281,1843,en-GB,4.15
10534,孫子兵法 [Sūnzi bīngfǎ],"Sun Tzu, Thomas Cleary",1590302257,-500,eng,3.95
11367726,Defending Jacob,"William Landay",385344228,2012,eng,3.97
4980,Breakfast of Champions,"Kurt Vonnegut Jr.",385334206,1973,eng,4.08
627206,Drawing on the Right Side of the Brain,"Betty Edwards",874774241,1979,en-US,3.84
5826,Bel Canto,"Ann Patchett",60838728,2001,eng,3.92
1842,Guns, Germs, and Steel: The Fates of Human Societies,"Jared Diamond",739467352,1997,eng,4.0
9375,Fried Green Tomatoes at the Whistle Stop Cafe,"Fannie Flagg",375508414,1987,,4.26
37781,Things Fall Apart,"Chinua Achebe",385474547,1958,en-US,3.61
33722,The Undomestic Goddess,"Sophie Kinsella",385338694,2005,eng,3.82
567795,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,"Gary Chapman",1881273156,1990,en-US,4.23
7190,Les Trois Mousquetaires,"Alexandre Dumas",,1844,,4.06
6948436,The Other Hand,"Chris Cleave",1416589643,2008,en-US,3.7
3975774,Evermore,"Alyson Noel",031253275X,2009,en-US,3.59
6327,The Witches,"Roald Dahl, Quentin Blake",590032496,1983,en-US,4.17
40440,The Thirteenth Tale,"Diane Setterfield",743298020,2006,eng,3.95
6479259,Spirit Bound,"Richelle Mead",1595142509,2010,eng,4.37
5996153,Blood Promise,"Richelle Mead",1595141987,2009,en-US,4.35
3478,Message in a Bottle,"Nicholas Sparks",446676071,1998,en-US,3.95
8683812,The Paris Wife,"Paula McLain",345521307,2011,eng,3.79
862041,Complete Harry Potter Boxed Set,"J.K. Rowling",545044251,1998,eng,4.74
16248068,The Elite,"Kiera Cass",62059963,2013,eng,4.02
119073,Il nome della rosa,"Umberto Eco, William Weaver, Seán Barrett",156001314,1980,en-US,4.11
46799,Go Ask Alice,"Beatrice Sparks, Anonymous",1416914633,1971,eng,3.77
310612,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",802130208,1980,eng,3.89
92303,The Importance of Being Earnest,"Oscar Wilde",158049580X,1895,eng,4.17
12127750,The Mark of Athena,"Rick Riordan",1423140605,2012,eng,4.47
34497,The Colour of Magic,"Terry Pratchett",60855924,1983,eng,3.97
4929,海辺のカフカ [Umibe no Kafuka],"Haruki Murakami, Philip Gabriel",1400079276,2002,en-US,4.13
28877,Red Dragon,"Thomas Harris",525945563,1981,eng,4.01
41804,I, Robot,"Isaac Asimov",553803700,1950,eng,4.17
42899,Dark Lover,"J.R. Ward",451216954,2005,eng,4.21
7791997,Crescendo,"Becca Fitzpatrick",1416989439,2010,en-US,4.07
6482837,Before I Fall,"Lauren Oliver",61726818,2010,eng,3.92
9777,The God of Small Things,"Arundhati Roy",679457313,1997,eng,3.91
18079776,The Invention of Wings,"Sue Monk Kidd",670024783,2014,en-US,4.23
6469165,What Alice Forgot,"Liane Moriarty",141043768,2009,eng,4.05
3869,A Brief History of Time: From the Big Bang to Black Holes,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",553380168,1987,eng,4.12
7315573,Fall of Giants,"Ken Follett",525951652,2010,eng,4.26
6320534,Under the Dome,"Stephen King",1439148503,2009,eng,3.89
830,Snow Crash,"Neal Stephenson",553380958,1992,eng,4.02
51738,Just Listen,"Sarah Dessen",670061050,2006,en-US,4.06
99107,Winnie-the-Pooh,"A.A. Milne, Ernest H. Shepard",525467564,1926,eng,4.34
9736930,Before I Go to Sleep,"S.J. Watson",62060554,2011,en-CA,3.87
102868,A Study in Scarlet,"Arthur Conan Doyle",1420925539,1887,eng,4.15
2248573,Brisingr,"Christopher Paolini",375826726,2008,eng,4.03
56495,The Purpose Driven Life: What on Earth am I Here For?,"Rick Warren",310276993,2002,en-US,3.9
676924,Betrayed: a House of Night Novel,"P.C. Cast, Kristin Cast",312360282,2007,en-US,3.93
47212,Storm Front,"Jim Butcher",451457811,2000,en-US,4.02
50398,Northanger Abbey,"Jane Austen, Alfred MacAdam",1593082649,1817,eng,3.8
16101128,The 5th Wave,"Rick Yancey",399162410,2013,eng,4.1
10920,Cold Mountain,"Charles Frazier",802142842,1997,en-US,3.83
767680,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",60245867,1985,en-US,4.24
42155,Something Blue,"Emily Giffin",312323867,2005,en-US,3.92
12220,A Streetcar Named Desire,"Tennessee Williams",822210894,1947,eng,3.97
10692,The Historian,"Elizabeth Kostova",751537284,2005,eng,3.77
20170404,Station Eleven,"Emily St. John Mandel",385353308,2014,eng,4.02
18774964,En man som heter Ove,"Fredrik Backman, Henning Koch",1476738017,2012,eng,4.35
18335634,Clockwork Princess,"Cassandra Clare",1406321346,2013,eng,4.59
1078,The Good Earth,"Pearl S. Buck",1416500189,1931,eng,3.97
2784,Ways of Seeing,"John Berger",140135154,1972,eng,3.75
5364,Dragonfly in Amber,"Diana Gabaldon",385335970,1992,eng,4.31
1923820,Holy Bible: King James Version,"Anonymous",,1611,eng,4.43
14758,In Her Shoes,"Jennifer Weiner",743495667,2002,,3.78
659469,The Hobbit,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",345368584,1989,eng,4.48
297673,The Brief Wondrous Life of Oscar Wao,"Junot Díaz",1594489580,2007,eng,3.89
37415,Their Eyes Were Watching God,"Zora Neale Hurston",61120065,1937,eng,3.87
41899,Fantastic Beasts and Where to Find Them,"Newt Scamander, J.K. Rowling, Albus Dumbledore",439321603,2001,eng,3.95
17851885,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,"Malala Yousafzai, Christina Lamb",316322407,2012,eng,4.06
45032,Mansfield Park,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",141439807,1814,eng,3.84
4069,…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager,"Viktor E. Frankl",080701429X,1946,eng,4.33
237209,In the Woods,"Tana French",670038601,2007,eng,3.74
14743,The God Delusion,"Richard Dawkins",618680004,2006,eng,3.89
8492825,Where She Went,"Gayle Forman",525422943,2011,en-US,4.06
7069,The World According to Garp,"John Irving",345915593,1978,eng,4.07
78129,Killing Floor,"Lee Child",515141429,1997,eng,4.04
2932,The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner,"Daniel Defoe, Gerald McCann, Virginia Woolf",375757325,1719,eng,3.66
28862,Il Principe,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",937832383,1513,eng,3.78
18122,The Amber Spyglass,"Philip Pullman",440238153,2000,eng,4.06
43889,Wizard's First Rule,"Terry Goodkind",765346524,1994,eng,4.13
6837103,The Kitchen House,"Kathleen Grissom",1439153663,2010,en-CA,4.18
5113,Franny and Zooey,"J.D. Salinger",316769029,1961,en-US,3.98
29059,Choke,"Chuck Palahniuk",385720920,2001,eng,3.69
4934,Братья Карамазовы,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",374528373,1880,eng,4.3
307791,The City of Ember,"Jeanne DuPrau",375822747,2003,eng,3.85
7670,The Andromeda Strain,"Michael Crichton",60541814,1969,,3.87
11566,The Green Mile,"Stephen King",451933028,1996,eng,4.42
2547,The Prophet,"Kahlil Gibran",000100039X,1923,eng,4.22
15196,Maus: A Survivor's Tale : My Father Bleeds History,"Art Spiegelman",394541553,1985,eng,4.35
2866718,Untamed: A House of Night Novel,"P.C. Cast, Kristin Cast",312379838,2008,en-US,3.95
7967,Speaker for the Dead,"Orson Scott Card",812550757,1986,en-US,4.04
11138,Mere Christianity,"C.S. Lewis",684823780,1952,eng,4.31
29044,The Secret History,"Donna Tartt",1400031702,1992,eng,4.07
4953,A Heartbreaking Work of Staggering Genius,"Dave Eggers",375725784,2000,eng,3.68
1295,The Clan of the Cave Bear,"Jean M. Auel",553381679,1980,eng,4.02
3685,Black Beauty,"Anna Sewell",439228905,1877,eng,3.94
656,Война и миръ,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",192833987,1869,eng,4.11
28676,American Psycho,"Bret Easton Ellis",679735771,1991,eng,3.81
38980,The Princess Diaries,"Meg Cabot",613371658,2000,eng,3.76
7061,The No. 1 Ladies' Detective Agency ,"Alexander McCall Smith",1400034779,1998,eng,3.75
138398,The Walking Dead, Vol. 1: Days Gone Bye,"Robert Kirkman, Tony Moore",1582406723,2004,en-GB,4.3
70535,2001: A Space Odyssey,"Arthur C. Clarke",451457994,1968,eng,4.12
11422,Redeeming Love,"Francine Rivers",1590525132,1991,eng,4.48
27523,Left Behind:  A Novel of the Earth's Last Days,"Tim LaHaye, Jerry B. Jenkins",842342702,1995,eng,3.81
18635016,The One,"Kiera Cass",62059998,2014,eng,4.21
7938275,The Hunger Games Box Set,"Suzanne Collins",545265355,2010,eng,4.49
1869,Nickel and Dimed: On (Not) Getting By in America,"Barbara Ehrenreich",805063897,2001,eng,3.6
1358844,Remember Me?,"Sophie Kinsella",593053893,2008,eng,3.76
233649,The Great Hunt,"Robert Jordan",812517725,1990,en-US,4.2
6534,Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta,"Patricia Cornwell",743477154,1990,eng,4.01
23919,The Complete Tales of Edgar Allan Poe,"Edgar Allan Poe",385074077,1849,en-US,4.37
561909,The Hiding Place,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",553256696,1971,en-US,4.42
3590,The Adventures of Sherlock Holmes,"Arthur Conan Doyle",192835084,1892,eng,4.29
16735,The Prince of Tides,"Pat Conroy",553381547,1986,eng,4.22
3985,The Amazing Adventures of Kavalier & Clay,"Michael Chabon",312282990,2000,eng,4.17
4268157,Perfect Chemistry,"Simone Elkeles",802798233,2008,eng,4.07
34268,Peter Pan,"J.M. Barrie, Michael Hague",805072454,1904,en-US,4.1
24768,Pretties,"Scott Westerfeld",689865392,2005,eng,3.85
11275,ねじまき鳥クロニクル [Nejimakidori kuronikuru],"Haruki Murakami, Jay Rubin",965341984,1994,eng,4.17
79885,The Lincoln Lawyer ,"Michael Connelly",739465511,2005,eng,4.14
49628,Cloud Atlas,"David Mitchell",375507256,2004,eng,4.01
133518,The Things They Carried,"Tim O'Brien",767902890,1990,en-US,4.12
114683,Wall and Piece,"Banksy",1844137872,1988,eng,3.83
9593911,Pandemonium,"Lauren Oliver",006197806X,2012,eng,4.07
17231,Darkly Dreaming Dexter,"Jeff Lindsay",307277887,2004,eng,3.89
110494,Living Dead in Dallas,"Charlaine Harris",1841493007,2002,eng,3.97
34897,The Dragon Reborn ,"Robert Jordan",765305119,1991,eng,4.23
7733,Gulliver’s Travels,"Jonathan Swift, Robert DeMaria Jr.",141439491,1726,eng,3.55
12957,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",743482751,1598,eng,4.06
52357,Beowulf,"Unknown, Seamus Heaney",393320979,975,en-US,3.42
59980,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1401207529,1987,eng,4.23
24817626,Go Set a Watchman,"Harper Lee",62409859,2015,eng,3.31
1044355,When You Are Engulfed in Flames,"David Sedaris",316143472,2008,en-US,4.04
8490112,Daughter of Smoke & Bone,"Laini Taylor",316134023,2011,eng,4.04
17878931,Red Queen,"Victoria Aveyard",1409151174,2015,eng,4.08
12609433,The Power of Habit,"Charles Duhigg",1400069289,2011,eng,4.03
386187,Midnight in the Garden of Good and Evil,"John Berendt",679751521,1994,eng,3.9
15717943,Hopeless,"Colleen Hoover",1301949825,2012,eng,4.34
3008,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",142437018,1905,eng,4.2
51737,The Truth About Forever,"Sarah Dessen",142406252,2004,en-US,4.13
84119,The horse and his boy,"C.S. Lewis",439861365,1954,eng,3.9
6527740,Last Sacrifice ,"Richelle Mead",1595143068,2010,eng,4.42
77767,Little House on the Prairie,"Laura Ingalls Wilder, Garth Williams",64400026,1935,eng,4.18
144974,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",380002558,1922,eng,4.29
629,Zen and the Art of Motorcycle Maintenance,"Robert M. Pirsig",60589469,1974,eng,3.76
8909,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",375759239,1897,eng,3.8
162085,Pretty Little Liars,"Sara Shepard",60887303,2006,en-US,3.9
231850,Corduroy,"Don Freeman",670241334,1948,en-US,4.28
3109,The Omnivore's Dilemma,"Michael Pollan",1594200823,2006,eng,4.17
15790842,Life After Life,"Kate Atkinson",316176486,2013,eng,3.74
3462,The Rescue,"Nicholas Sparks",446696129,2000,en-US,4.1
107291,Needful Things,"Stephen King",045057458X,1991,,3.87
10987,Voyager,"Diana Gabaldon",385335997,1993,eng,4.38
117251,Hamlet: Screenplay, Introduction And Film Diary,"Kenneth Branagh, William Shakespeare",393315053,1996,eng,4.12
10603,Cujo,"Stephen King",307348245,1981,spa,3.65
10956,The Virgin Suicides,"Jeffrey Eugenides",747560595,1993,eng,3.83
140077,Dead to the World,"Charlaine Harris",441012183,2004,eng,4.13
32261,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",141439599,1891,eng,3.77
2175,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",192840398,1856,eng,3.64
378,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",394820371,1961,en-US,4.22
7235533,The Way of Kings,"Brandon Sanderson",765326353,2010,eng,4.64
140082,Club Dead,"Charlaine Harris",1841493015,2003,en-GB,4.03
248704,It's Kind of a Funny Story,"Ned Vizzini",078685197X,2006,en-US,4.14
68429,The Well of Ascension (Mistborn, #2),"Brandon Sanderson",765316889,2007,eng,4.35
25041504,After You,"Jojo Moyes",,2015,eng,3.7
10032672,The Language of Flowers,"Vanessa Diffenbaugh",034552554X,2011,eng,4.07
59960,Batman: The Dark Knight Returns,"Frank Miller, Klaus Janson, Lynn Varley",156389341X,1986,eng,4.25
13152,The Angel Experiment,"James Patterson",446617792,2005,eng,4.08
285092,High Fidelity,"Nick Hornby",1573225517,1995,eng,3.94
15925,The Guardian,"Nicholas Sparks",446696110,2003,en-US,4.14
46756,Oryx and Crake,"Margaret Atwood",385721676,2003,eng,4.0
1274,Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships,"John Gray",60574216,1998,en-US,3.52
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,"Anthony Bourdain",60899220,2000,eng,4.0
7669,Timeline,"Michael Crichton",99244721,1999,en-US,3.83
19380,Candide,"Voltaire",486266893,1759,eng,3.76
84981,Tuck Everlasting,"Natalie Babbitt",374480095,1975,eng,3.85
10629,Christine,"Stephen King, Marie Milpois",2253147699,1983,fre,3.72
197084,Are You My Mother?,"P.D. Eastman",1713221,1960,eng,4.16
222078,The Story of Art,"E.H. Gombrich",071483355X,1950,en-US,3.83
13206760,Scarlet,"Marissa Meyer",312642962,2013,eng,4.3
69571,Rich Dad , Poor Dad,"Robert T. Kiyosaki",751532711,1997,eng,3.95
10637766,Silence ,"Becca Fitzpatrick",1442426640,2011,eng,4.16
6101718,The Magicians,"Lev Grossman",670020559,2009,eng,3.47
13615,デスノート #1 (Desu Nōto) Taikutsu (退屈),"Tsugumi Ohba, Takeshi Obata",1421501686,2004,eng,4.42
3682,A Great and Terrible Beauty,"Libba Bray",689875347,2003,eng,3.79
256566,Everything Is Illuminated,"Jonathan Safran Foer",60529709,2002,eng,3.9
15769,The Bourne Supremacy,"Robert Ludlum",752863886,1986,en-US,4.09
16056408,Easy,"Tammara Webber",425266745,2012,en-CA,4.11
58696,David Copperfield,"Charles Dickens, Jeremy Tambling",140439447,1849,eng,3.96
693208,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",316013684,2007,eng,4.11
117833,Мастер и Маргарита,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",679760806,1967,eng,4.32
13642,A Wizard of Earthsea,"Ursula K. Le Guin",553383043,1968,en-US,3.99
357664,Because of Winn-Dixie,"Kate DiCamillo, Chris Sheban",763616052,2000,eng,4.0
5148,A Separate Peace,"John Knowles",743253973,1959,en-US,3.56
5349,The Rainmaker,"John Grisham",385339607,1995,eng,3.91
3836,Don Quijote de La Mancha,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",142437239,1605,eng,3.85
45107,Assassin's Apprentice,"Robin Hobb",6480098,1995,eng,4.14
8695,The Restaurant at the End of the Universe,"Douglas Adams",345418921,1980,eng,4.22
